D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_4.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_4.raw	Student's T-test Significant KO_WT	Student's T-test significant	-Log Student's T-test p-value KO_WT	Student's T-test q-value KO_WT	Student's T-test Difference KO_WT	Student's T-test Test statistic KO_WT	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
22.8836154937744	23.0564575195313	22.9433135986328	22.9421157836914	23.0586433410645	23.2034645080566	22.9516448974609	22.9741554260254			0.64174582307398	1	-0.0906014442443848	-0.540854286573807	A2A8E2	Q8BHG2;A2A8E2;B7ZC71;B7ZC72;Q8BHG2-2;Q8BHG2-3	A2A8E2_MOUSE	0610037L13Rik	Isoform of Q8BHG2, Protein 0610037L13Rik
20.1432914733887	20.2711849212646	20.2980003356934	20.1881198883057	20.3468399047852	20.1388359069824	20.4240379333496	20.3358497619629			0.572335067654482	1	-0.0862417221069336	-0.505510335308576	A2A8U2;A2A8U2-2;A2A8U2-3	A2A8U2;A2A8U2-2;A2A8U2-3	TM201_MOUSE	Tmem201	Transmembrane protein 201
21.3981018066406	21.3173637390137	21.4696197509766	21.4387950897217	21.2334308624268	21.076789855957	21.277624130249	21.3158721923828			1.56594082892532	1	0.180040836334229	1.11147994223131	A2A8Z1	A2A8Z1;A0A0A6YXH3;A2A8Z1-2;E9PXZ2;E9Q6C1;F6UHR6;Q5FWX7	OSBL9_MOUSE	Osbpl9	Oxysterol-binding protein-related protein 9
17.4683704376221	17.4516944885254	16.7428760528564	NaN	17.8160266876221	17.4349460601807	NaN	18.0660991668701			0.849770693790659	1	-0.551376978556313	-1.37363427765569	A2A935;A2A935-2;A2A935-3	A2A935;A2A930;A2A931;A2A933;A2A934;A2A935-2;A2A935-3	PRD16_MOUSE	Prdm16	PR domain zinc finger protein 16
NaN	16.9702854156494	17.8637199401855	NaN	17.1595268249512	NaN	17.4840202331543	NaN			0.065643647106856	1	0.0952291488647461	0.165538563809796	A2A9B9;A8Y5H7;Q99J07	A2A9B9;A8Y5H7;Q99J07	A2A9B9_MOUSE;A8Y5H7_MOUSE;Q99J07_MOUSE	Sec14l1	Protein Sec14l1
21.4158096313477	20.2715721130371	20.7356300354004	22.36789894104	20.9719772338867	19.6281700134277	21.599796295166	22.2969188690186			0.034890653824897	1	0.073512077331543	0.0888374370511013	A2A9Z1;A2A9Z2	A2A9Z1;A2A9Z2	A2A9Z1_MOUSE;A2A9Z2_MOUSE	Dmd	Isoform of P11531, Dystrophin
22.23410987854	22.046875	21.9518432617188	22.1147632598877	22.044641494751	21.5322952270508	21.8937282562256	22.1201725006104			0.628377310161832	1	0.189188480377197	0.777135789622155	A2AAY5	A2AAY5	SPD2B_MOUSE	Sh3pxd2b	SH3 and PX domain-containing protein 2B
NaN	NaN	15.040602684021	NaN	NaN	NaN	14.8790283203125	NaN			0	0.98757949790795	0.161574363708496	0	A2ABV5;A2ABV5-2;A2ABV5-3	A2ABV5;A2ABV5-2;A2ABV5-3;A2BDN7	MED14_MOUSE	Med14	Mediator of RNA polymerase II transcription subunit 14
21.6831302642822	21.6226692199707	21.5704956054688	21.6150093078613	21.6884841918945	21.6532211303711	21.7049236297607	21.8095245361328			1.17511438706396	1	-0.091212272644043	-0.647753562607843	A2ADY9	A2ADY9	DDI2_MOUSE	Ddi2	Protein DDI1 homolog 2
19.3340339660645	19.22873878479	19.278621673584	19.4529304504395	19.2943229675293	18.9211311340332	19.3113632202148	19.4123802185059			0.318392847411445	1	0.0887818336486816	0.407192326008757	A2AF47	A2AF47;A2AF67	DOC11_MOUSE	Dock11	Dedicator of cytokinesis protein 11
22.9569339752197	22.7188034057617	23.5036220550537	23.4656543731689	23.0550308227539	22.6564254760742	23.192512512207	23.0779609680176			0.309419704968225	1	0.165771007537842	0.508902642322761	A2AFQ2;Q99N15	A2AFQ2;Q99N15	A2AFQ2_MOUSE;Q99N15_MOUSE	Hsd17b10	Isoform of O08756, 3-hydroxyacyl-CoA dehydrogenase type-2
17.0072135925293	17.5008659362793	17.3932476043701	16.8266849517822	17.6553554534912	16.8459186553955	17.457950592041	17.4344825744629			0.294650538212108	1	-0.166423797607422	-0.495082981288647	A2AGH6;A2AGH6-2;A2AGH6-3	A2AGH6;A2AGH6-2;A2AGH6-3;A2AGH8;A2AGH9	MED12_MOUSE	Med12	Mediator of RNA polymerase II transcription subunit 12
21.1331405639648	21.1507530212402	21.3084316253662	21.29709815979	21.2227478027344	20.7725677490234	21.1555843353271	21.3115768432617			0.361748660727835	1	0.106736660003662	0.469061498114984	A2AGT5;A2AGT5-3	A2AGT5;A2AGT5-2;A2AGT5-3;K3W4R5;Z4YL78	CKAP5_MOUSE	Ckap5	Cytoskeleton-associated protein 5
17.7922763824463	NaN	17.4573726654053	17.0715465545654	17.819055557251	NaN	17.30055809021	17.399528503418			0.0896214890259849	1	-0.0659821828206404	-0.182296880744986	A2AHC3;A2AHC3-2	A2AHC3;A0A0A0MQE5;A2AHC3-2;A2AHC4	CAMP1_MOUSE	Camsap1	Calmodulin-regulated spectrin-associated protein 1
NaN	NaN	15.4194402694702	NaN	14.5234518051147	NaN	NaN	14.7415409088135			0	0.985784583260832	0.786943912506104	0	A2AIV2	A2AIV2;E9PZY8	VIR_MOUSE	Kiaa1429	Protein virilizer homolog
21.3994369506836	21.497838973999	21.5114631652832	21.3974437713623	21.5481052398682	21.4389820098877	21.4761085510254	21.5098457336426			0.492701526870147	1	-0.0417146682739258	-0.300926295532381	A2AIX1	A2AIX1;E9QAT4	A2AIX1_MOUSE	Sec16a	Protein Sec16a
19.9810886383057	20.2198448181152	20.1837787628174	20.2250099182129	20.19215965271	19.5965042114258	20.3088359832764	20.3537368774414			0.0771330036293786	1	0.0396213531494141	0.139155101336731	A2AJ15	A2AJ15	MA1B1_MOUSE	Man1b1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase
21.7879962921143	21.7414150238037	21.7727012634277	21.7276840209961	21.651517868042	21.4165363311768	21.8373699188232	21.7350940704346			0.488640826083952	1	0.0973196029663086	0.510283322820883	A2AJ72;Q3TIX6	Q3TIX6;A0A0A6YVV5;A2AJ72;F7AM43	A2AJ72_MOUSE;Q3TIX6_MOUSE	Fubp3	Isoform of Q3TIX6, MCG130458
21.354808807373	21.2118473052979	21.10715675354	21.1173973083496	21.4109287261963	20.882776260376	21.1394119262695	21.2311878204346			0.093288811560614	1	0.0317263603210449	0.141597311623206	A2AJI0;A2AJI0-2	A2AJI0;A2AJI0-2;A2AJI1;A8Y5P4	MA7D1_MOUSE	Map7d1	MAP7 domain-containing protein 1
17.1340751647949	17.4753932952881	17.6572971343994	17.3360176086426	17.4479713439941	16.9046115875244	17.334587097168	17.4592399597168			0.276240813613318	1	0.11409330368042	0.421059627373027	A2AJL3;A2AJL3-2	A2AJL3;A2AJL3-2;A2AJL4	FGGY_MOUSE	Fggy	FGGY carbohydrate kinase domain-containing protein
NaN	NaN	15.784704208374	15.2870445251465	NaN	NaN	NaN	NaN			0	0.980409617713198	NaN	0	A2AKG8;A2AKG8-3	A2AKG8;A2AKG8-3;E9PYJ6	FOCAD_MOUSE	Focad	Focadhesin
19.9325923919678	19.8891410827637	19.7981433868408	19.7647323608398	19.8292064666748	20.0299873352051	19.8740100860596	19.6423015594482			0.00860295724205571	0.997655271165205	0.00227594375610352	0.0120541383032725	A2ALW5	A2ALW5;G3UZK1;F2Z3Z8;F2Z410	DJC25_MOUSE	Dnajc25	DnaJ homolog subfamily C member 25
21.0236682891846	21.0735969543457	21.2197151184082	21.4452362060547	21.1609172821045	20.620849609375	21.1879329681396	21.2538890838623			0.328934258241405	1	0.13465690612793	0.491079238391292	A2AN08;A2AN08-3;A2AN08-5	A2AN08;A2AN08-3;A2AN08-5;F6SSP6	UBR4_MOUSE	Ubr4	E3 ubiquitin-protein ligase UBR4
17.9215793609619	18.4933090209961	18.8614807128906	19.561336517334	NaN	18.631046295166	19.8187828063965	19.086742401123			0.408895109344136	1	-0.469430764516193	-0.783679523716338	A2APT9	A2APT9	KLD7A_MOUSE	Klhdc7a	Kelch domain-containing protein 7A
NaN	18.1760025024414	18.033821105957	17.4783897399902	NaN	17.9291305541992	18.528751373291	NaN			0.380256318485383	1	-0.332869847615559	-0.732921627756071	A2APV2;A2APV2-2;A2APV2-3	A2APV2;A2APV2-2;A2APV2-3;E9PXE6;F8VPR2	FMNL2_MOUSE	Fmnl2	Formin-like protein 2
18.9429931640625	18.8941307067871	19.1335334777832	19.0433883666992	18.9194107055664	19.0640830993652	19.4482841491699	19.3348655700684			0.686948569630007	1	-0.188149452209473	-0.809018681637429	A2APY7;A2APY7-2	A2APY7;A2APY7-2	NDUF5_MOUSE	Ndufaf5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5
21.532247543335	20.8415031433105	21.3092803955078	21.5631065368652	21.9611835479736	20.303150177002	21.9799518585205	22.6593418121338			0.334781469461037	1	-0.414372444152832	-0.659583398548693	A2AQ07	A2AQ07	TBB1_MOUSE	Tubb1	Tubulin beta-1 chain
19.7509250640869	19.7931747436523	19.9435501098633	19.7284183502197	19.6941471099854	18.953971862793	19.9204902648926	19.8287391662598			0.399314011734303	1	0.2046799659729	0.629114385443632	A2AQ25;A2AQ25-2	A2AQ25;A2AQ25-2;A2AQ25-3;A2AQ25-4;A2AQ25-5;A2AQ25-6;A2AQ25-8;A2AQ25-9;D3Z781;E9QAU4;Q8BHR1	SKT_MOUSE	Skt	Sickle tail protein
22.8290996551514	23.0432834625244	23.5837917327881	23.3146228790283	23.1161975860596	22.8760089874268	23.0862903594971	22.8041572570801			0.574915308980895	1	0.222035884857178	0.789872192683264	A2AQ53	A2AQ53	A2AQ53_MOUSE	Fbn1	Isoform of Q61554, Fibrillin-1
NaN	21.2365875244141	21.3813209533691	NaN	21.6445293426514	20.7244911193848	20.641300201416	NaN			0.285510387279227	1	0.305514017740887	0.589258694426138	A2AQX6;J3QPW8	A2AQX6;J3QPW8;Q8C0X8	A2AQX6_MOUSE;J3QPW8_MOUSE	Gm14151;Gm9637	Protein Gm14147
22.2598743438721	21.9591865539551	21.9268074035645	21.9228420257568	21.9915637969971	21.7603511810303	21.982400894165	21.7682113647461			0.655288326400738	1	0.14154577255249	0.69493538603666	A2AR02	A2AR02	PPIG_MOUSE	Ppig	Peptidyl-prolyl cis-trans isomerase G
24.532527923584	24.2722663879395	23.6924915313721	23.854621887207	24.3299198150635	24.0554332733154	24.0901069641113	24.0718479156494			0.0874958909064624	1	-0.0488500595092773	-0.161411928657048	A2ARA8	A2ARA8;G3UYN5	ITA8_MOUSE	Itga8	Integrin alpha-8
21.1426486968994	20.8756103515625	21.1547317504883	21.3107852935791	21.1592102050781	20.9552707672119	21.1817779541016	21.1880474090576			0.000415744267867262	0.997970012347857	-0.000132560729980469	-0.000643345873097004	A2ASQ1-2;A2ASQ1-3	A2ASQ1-2;A2ASQ1-3;M0QWP1;Z4YK85	AGRIN_MOUSE	Agrn	Isoform of A2ASQ1, Isoform 2 of Agrin
21.6009178161621	21.1908950805664	21.0196971893311	21.5160884857178	21.4627475738525	21.7922019958496	21.547046661377	21.546443939209			0.82838980634372	1	-0.255210399627686	-1.0049318265637	A2ASS6	A2ASS6;A2ASS6-2;A2ASS6-3;E9Q8K5;E9Q8N1	TITIN_MOUSE	Ttn	Titin
19.5168972015381	19.5524253845215	18.9616470336914	19.3828105926514	19.4360466003418	18.734302520752	19.3391132354736	19.5691013336182			0.138472666018232	1	0.0838041305541992	0.254700308054676	A2AST1;E9Q8Q6	E9Q8Q6;A2AST1	A2AST1_MOUSE;E9Q8Q6_MOUSE	Ccdc141	Isoform of E9Q8Q6, Coiled-coil protein associated with myosin II and DISC1
19.2592906951904	19.456615447998	19.3679943084717	19.3790531158447	19.5396251678467	18.2373027801514	19.4126605987549	19.8038635253906			0.12601269197089	1	0.117375373840332	0.261358728556013	A2AT37	A2AT37;F6Q3G7	A2AT37_MOUSE	Upf2	Protein Upf2
20.9150791168213	20.8236961364746	20.5123023986816	20.6642456054688	20.7079429626465	20.8550758361816	20.5985889434814	20.6575183868408			0.0832792685635019	1	0.0240492820739746	0.117644066017823	A2AT93	A2AT93	A2AT93_MOUSE	Plcb4	Isoform of Q91UZ1, Protein Plcb4 (Fragment)
19.9743251800537	20.1712837219238	20.0268306732178	19.8451118469238	19.8889636993408	20.0132617950439	20.1351833343506	19.9792461395264			0.000882140512512536	0.998625684508037	0.000224113464355469	0.00121442038888452	A2ATK9;A2ATL0;A2ATL1	A2ATK9;A2ATL0;A2ATL1	A2ATK9_MOUSE;A2ATL0_MOUSE;A2ATL1_MOUSE	Fam171a1	Family with sequence similarity 171, member A1
19.2941379547119	19.3767318725586	19.0338344573975	19.0734119415283	18.9129886627197	19.1646118164063	18.8217468261719	19.2894020080566			0.490572065526988	1	0.147341728210449	0.621956085232554	A2AUC9	A2AUC9	KLH41_MOUSE	Klhl41	Kelch-like protein 41
21.0301761627197	20.9650096893311	21.2526702880859	21.0996723175049	21.1627788543701	21.5693778991699	21.4281177520752	21.182991027832			1.11947786083805	1	-0.248934268951416	-1.15129931887511	A2AVZ9	A2AVZ9;A2AVZ9-2	S43A3_MOUSE	Slc43a3	Solute carrier family 43 member 3
20.7278003692627	20.7098789215088	20.8987808227539	NaN	20.6207695007324	20.129207611084	20.9564266204834	20.9075794219971			0.215046873123699	1	0.125324249267578	0.379597626361511	A2AWA9	A2AWA9;A2AWA7;A2AWA9-2	RBGP1_MOUSE	Rabgap1	Rab GTPase-activating protein 1
19.8049545288086	19.6342716217041	19.6637439727783	19.8801765441895	19.6143894195557	19.4875221252441	19.6108703613281	19.9239387512207			0.337044061955844	1	0.086606502532959	0.412835500307381	A2AWP8;A2AWP8-2;A2AWP8-3;A2AWP8-4	A2AWP8;A2AWP6;A2AWP8-2;A2AWP8-3;A2AWP8-4;A2AWP8-5;F6S3V7	ARGAL_MOUSE	Arhgef10l	Rho guanine nucleotide exchange factor 10-like protein
19.2176494598389	19.8688278198242	19.383581161499	19.5394172668457	19.1766357421875	18.4371662139893	NaN	19.5550384521484			0.653612641241879	1	0.446088790893555	1.06226671649724	A2BDX0	A2BDX0	A2BDX0_MOUSE	Adnp	Isoform of Q9Z103, Activity-dependent neuroprotector homeobox protein
NaN	17.9227123260498	19.0984439849854	19.340051651001	18.6545562744141	NaN	NaN	18.4500560760498			0.14982676183166	1	0.234763145446777	0.350249256794471	A2BDX3	A2BDX3	MOCS3_MOUSE	Mocs3	Adenylyltransferase and sulfurtransferase MOCS3
19.7330226898193	19.5521545410156	19.0209426879883	20.4861373901367	19.9529495239258	19.3520565032959	19.7867431640625	20.1876621246338			0.130669437586395	1	-0.121788501739502	-0.270284421914365	A2BE28;A2BE28-2	A2BE28;A2BE28-2	LAS1L_MOUSE	Las1l	Ribosomal biogenesis protein LAS1L
18.7240200042725	18.8003063201904	18.8045063018799	18.1808319091797	18.7425365447998	18.5761184692383	18.9308986663818	18.4141902923584			0.0740555460099185	1	-0.0385198593139648	-0.134433977116887	A2BH40;A2BH40-2;A2BH40-3;A2BH40-4	A2BH40;A2BH40-2;A2BH40-3;A2BH40-4;E9QAQ7	ARI1A_MOUSE	Arid1a	AT-rich interactive domain-containing protein 1A
21.8863010406494	21.7494449615479	21.8798847198486	21.8280849456787	NaN	NaN	21.6736011505127	21.647439956665			1.66010366866181	1	0.175408363342285	1.18418234738619	A2BI37;G5E8W8	A2BI37;G5E8W8	A2BI37_MOUSE;G5E8W8_MOUSE	Zfp185	Isoform of Q62394, Zinc finger protein 185
NaN	16.5938091278076	NaN	17.5245418548584	17.6516132354736	NaN	17.5130100250244	17.7530536651611			0.690566480011711	1	-0.580050150553387	-1.26564706981144	A2CG49;A2CG49-2;A2CG49-7	A2CG49;A2CG49-2;A2CG49-4;A2CG49-6;A2CG49-7;D3Z4R2;D3Z532;D3Z534;D3Z535;F6QYT9	KALRN_MOUSE	Kalrn	Kalirin
20.2667655944824	20.2143993377686	20.3242053985596	20.5638275146484	20.8105850219727	19.6445388793945	20.4516143798828	20.4228267669678			0.0129800998469135	1	0.00990819931030273	0.0277153207919629	A2RSJ4	A2RSJ4	UH1BL_MOUSE	Uhrf1bp1l	UHRF1-binding protein 1-like
20.0575771331787	20.1674785614014	20.1381874084473	19.942964553833	19.8608589172363	19.7823848724365	19.4940929412842	19.5749397277832			2.14793468099451	1	0.398482799530029	1.99637716027467	A2RSX7	A2RSX7	TYW5_MOUSE	Tyw5	tRNA wybutosine-synthesizing protein 5
19.9133319854736	20.3822650909424	20.2813873291016	20.1089763641357	20.3936939239502	20.4139308929443	20.0382385253906	20.5025367736816			0.526663517953971	1	-0.165609836578369	-0.675522633748611	A2RTH5	A2RTH5	A2RTH5_MOUSE	Lcmt1	Leucine carboxyl methyltransferase 1
22.0926818847656	21.9761123657227	22.1767501831055	22.2485370635986	22.1337757110596	21.8366622924805	22.184419631958	21.9456920623779			0.439529118945789	1	0.0983829498291016	0.491760857254198	A3KFU5;A3KFU8;D3Z5M2;Q6PHQ9;Q91YZ8	D3Z5M2;Q6PHQ9;A3KFU5;A3KFU8;Q91YZ8	A3KFU5_MOUSE;A3KFU8_MOUSE;D3Z5M2_MOUSE;Q6PHQ9_MOUSE;Q91YZ8_MOUSE	Gm10110;Pabpc4	Isoform of Q6PHQ9, Polyadenylate-binding protein
NaN	NaN	18.9763317108154	18.8654441833496	NaN	NaN	NaN	NaN			0	0.995083465120365	NaN	0	A3KFU9;A3KFU9-2;A3KFU9-3	A3KFU9;A3KFU9-2;A3KFU9-3;E9QL24	PTHD2_MOUSE	Ptchd2	Patched domain-containing protein 2
19.8743648529053	19.7420101165771	19.9528923034668	19.6718692779541	NaN	NaN	NaN	19.8120288848877			0	0.99456129258869	-0.00174474716186523	0	A3KG59;A3KG59-2	A3KG59;A3KG59-2	P20D2_MOUSE	Pm20d2	Peptidase M20 domain-containing protein 2
19.3033752441406	19.5694446563721	19.5705833435059	19.5169334411621	19.4453296661377	19.0360774993896	19.2225646972656	19.7689552307129			0.300833289878351	1	0.121852397918701	0.451457653684602	A3KGB4	A3KGB4	TBC8B_MOUSE	Tbc1d8b	TBC1 domain family member 8B
18.4968299865723	18.7254867553711	17.9737529754639	18.164514541626	18.7560768127441	18.6486358642578	18.3608303070068	18.6472301483154			0.675043285132213	1	-0.263047218322754	-0.913276112582782	A3KGF9	A3KGF9	CO052_MOUSE		Uncharacterized protein C15orf52 homolog
18.3629112243652	NaN	NaN	NaN	NaN	18.1299819946289	NaN	NaN			0	0.994221207865169	0.232929229736328	0	A3KGK3;A3KGK3-2	A3KGK3;A3KGK3-2;Z4YL23	FR1L4_MOUSE	Fer1l4	Fer-1-like protein 4
NaN	15.8771886825562	16.7136688232422	16.7385673522949	16.3707065582275	16.2387104034424	16.8406791687012	16.512451171875			0.0590601822006686	1	-0.0474952061971017	-0.124333978688252	A3KGS3;A3KGS3-2	A3KGS3;A0A0A0MQD7;A3KGS3-2;F7AI67;F7CGP0	RGPA2_MOUSE	Ralgapa2	Ral GTPase-activating protein subunit alpha-2
NaN	19.0917987823486	NaN	NaN	19.1738300323486	19.8937950134277	NaN	NaN			0	0.962690193417034	-0.442013740539551	0	A3KGU5;A3KGU7;E9Q447	A3KGU5;A3KGU7;E9Q447	A3KGU5_MOUSE;A3KGU7_MOUSE;E9Q447_MOUSE	Sptan1	Isoform of P16546, Spectrin alpha chain, non-erythrocytic 1
20.143913269043	20.3787250518799	20.2990856170654	20.329273223877	20.05934715271	20.1504497528076	20.2237968444824	20.1904125213623			1.11147857756924	1	0.131747722625732	0.813786830498353	A3KMP2	A3KMP2;A3KMP2-2	TTC38_MOUSE	Ttc38	Tetratricopeptide repeat protein 38
20.0569953918457	19.770694732666	20.2972507476807	20.014720916748	20.1686058044434	19.779146194458	20.6884288787842	19.3643798828125			0.0399610832555009	1	0.0347752571105957	0.0864987503885218	A6H584	A6H584	CO6A5_MOUSE	Col6a5	Collagen alpha-5(VI) chain
18.658483505249	18.7676277160645	19.2310390472412	18.5078830718994	18.7951583862305	18.7988777160645	19.4862689971924	18.6761951446533			0.24943853459086	1	-0.147866725921631	-0.432790010545664	A6H5X4;A6H5X4-2;A6H5X4-3	A6H5X4;A6H5X4-2;A6H5X4-3	PHF11_MOUSE	Phf11	PHD finger protein 11
20.7077560424805	20.7295684814453	20.8167991638184	20.9246711730957	20.7829513549805	20.4473915100098	20.8230037689209	21.0077648162842			0.0840132055578102	1	0.0294208526611328	0.129770539230627	A6H5Y3	A6H5Y3	METH_MOUSE	Mtr	Methionine synthase
20.1056690216064	20.1332778930664	20.2199974060059	20.2117767333984	20.078914642334	20.0542144775391	20.1678218841553	20.1688137054443			0.57112724902192	1	0.050239086151123	0.355799667661983	A6H5Z3	A6H5Z3;A6H5Z3-2	EXC6B_MOUSE	Exoc6b	Exocyst complex component 6B
19.2903060913086	19.6870517730713	19.5612010955811	19.8339672088623	NaN	19.7894039154053	20.1266899108887	19.7095680236816			0.783528480843366	1	-0.282089074452717	-1.03195198959298	A6H603;A6H603-2;A6H603-3	A6H603;A6H603-2;A6H603-3;E0CX99;F6U6S4;F7DAC7	NWD1_MOUSE	Nwd1	NACHT domain- and WD repeat-containing protein 1
19.4167232513428	19.1777057647705	19.6157760620117	19.3069190979004	19.513843536377	19.0022029876709	19.8859786987305	19.3998126983643			0.131166673610531	1	-0.0711784362792969	-0.233982126187782	A6H611	A6H611	MIPEP_MOUSE	Mipep	Mitochondrial intermediate peptidase
18.0249767303467	17.7761173248291	17.9847030639648	17.9752883911133	17.9883346557617	16.94215965271	18.0632057189941	18.0362586975098			0.271582913087694	1	0.18278169631958	0.483714284591333	A6H630	A6H630	ARMT1_MOUSE	Armt1	Protein-glutamate O-methyltransferase
21.2730541229248	20.7521686553955	20.783878326416	20.6805629730225	21.3058395385742	20.5932540893555	20.5606880187988	20.843282699585			0.0766223788134053	1	0.0466499328613281	0.146308706499451	A6H6A9	A6H6A9	RBG1L_MOUSE	Rabgap1l	Rab GTPase-activating protein 1-like
22.484037399292	22.7566337585449	23.0315704345703	23.0303764343262	22.7061309814453	23.085880279541	23.1058368682861	22.8267974853516			0.265044297966599	1	-0.105506896972656	-0.400030099439119	A6H6E2	A6H6E2	MMRN2_MOUSE	Mmrn2	Multimerin-2
18.8757019042969	18.7094573974609	18.7061424255371	18.6870346069336	19.1865787506104	18.2563152313232	18.9407691955566	18.9475421905518			0.165995345400878	1	-0.0882172584533691	-0.288999656618921	A6H8H2-2	A6H8H2;A6H8H2-2;E9Q449	DEN4C_MOUSE	Dennd4c	Isoform of A6H8H2, Isoform 2 of DENN domain-containing protein 4C
18.8345260620117	19.2957191467285	19.54172706604	19.3168830871582	19.2317161560059	19.1160144805908	19.7956047058105	19.6778907775879			0.413418009011286	1	-0.20809268951416	-0.645009325881223	A6X8Z5	A6X8Z5	RHG31_MOUSE	Arhgap31	Rho GTPase-activating protein 31
16.114559173584	16.9806861877441	17.4140663146973	16.9257164001465	16.9021987915039	NaN	16.8859233856201	16.6953105926514			0.0324778582677634	1	0.030946095784504	0.0727327291965507	A6X919	A6X919	D19L1_MOUSE	Dpy19l1	Probable C-mannosyltransferase DPY19L1
21.6586227416992	21.2870025634766	21.4864768981934	22.1471538543701	21.4110622406006	20.7961730957031	21.4649524688721	22.0592613220215			0.276997763859692	1	0.211951732635498	0.508434372187155	A6X935	A6X935;A6X935-2;E9PVD2;E9Q5L2	ITIH4_MOUSE	Itih4	Inter alpha-trypsin inhibitor, heavy chain 4
22.003345489502	21.7592334747314	21.493824005127	21.6665267944336	21.9254055023193	21.9164600372314	21.6949367523193	21.9811363220215			0.562223469175415	1	-0.148752212524414	-0.665339065355669	A6X940	A6X940	A6X940_MOUSE	Fermt2	Isoform of Q8CIB5, Fermitin family homolog 2 (Fragment)
20.9286231994629	20.8135070800781	20.9395542144775	21.0838756561279	20.9020385742188	20.8684768676758	20.9874095916748	20.953893661499			0.078810019711532	1	0.0134353637695313	0.0832426445254586	A6ZI46;Q9CPQ9	A6ZI46;Q9CPQ9	A6ZI46_MOUSE;Q9CPQ9_MOUSE	Aldoart1	Fructose-bisphosphate aldolase
18.0917911529541	18.2629070281982	18.7258014678955	18.4242153167725	18.2500629425049	18.6168899536133	18.6508693695068	18.4630889892578			0.307664325985541	1	-0.119049072265625	-0.452839891230618	A8DIL0	A8DIL0	A8DIL0_MOUSE	Lgals8	Isoform of Q9JL15, Galectin
31.4956474304199	29.8229808807373	30.4928092956543	32.8490333557129	30.9262542724609	28.7943725585938	31.8038501739502	32.3460540771484			0.0690080870513992	1	0.197484970092773	0.176085665865394	A8DUK4	A8DUK4;P02088;E9Q223	A8DUK4_MOUSE	Hbbt1	Beta-globin
19.0701313018799	19.2288875579834	19.034839630127	19.0817260742188	18.5625114440918	19.1971473693848	19.0181503295898	18.8563671112061			0.665073867106977	1	0.195352077484131	0.809382628319145	B0R031;Q8JZX5	B0R031;Q8JZX5	B0R031_MOUSE;Q8JZX5_MOUSE	Lrrc57	Isoform of Q9D1G5, Leucine-rich repeat-containing protein 57 (Fragment)
19.7939624786377	19.5463485717773	19.4625968933105	19.4635791778564	19.6782760620117	19.4064826965332	19.6393871307373	19.2886943817139			0.206664149211223	1	0.0634117126464844	0.285862259165284	B0V2N1;B0V2N1-2;B0V2N1-3;B0V2N1-4;B0V2N1-6	A2A8L5;B0V2N1;Q64487;B0V2N1-2;B0V2N1-3;B0V2N1-4;B0V2N1-5;B0V2N1-6;B9EJA3;E9PVW8;E9Q7I7;F6S1X8;F6Y3V0;G3UWK6;G3UX60;G3UY75;G3UYU6;Q5SPA9;Q64487-1;Q64487-10;Q64487-11;Q64487-12;Q64487-2;Q64487-3;Q64487-5;Q64487-6;Q64487-7;Q64487-8;Q64487-9	PTPRS_MOUSE	Ptprs	Receptor-type tyrosine-protein phosphatase S
19.4199600219727	19.7795886993408	20.7167930603027	20.5052528381348	20.0413570404053	19.2123012542725	20.7594032287598	20.2564144134521			0.0294681370837422	1	0.038029670715332	0.0700223552650861	B1AR13	B1AR13;B2RWE3;Z4YKM2	CISD3_MOUSE	Cisd3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial
20.9997844696045	21.0092697143555	21.0166797637939	22.4620685577393	21.1743659973145	20.7766933441162	21.1198673248291	21.4552516937256			0.252252718513166	1	0.240406036376953	0.49147253930208	B1ARU1;F7ACR9	A0A0A0MQA6;B1ARU1;B1ARU4;E9PVY8;E9QA63;E9QNP1;F6Q750;F7ACR9	B1ARU1_MOUSE;F7ACR9_MOUSE	Macf1	Isoform of Q9QXZ0, Microtubule-actin cross-linking factor 1
21.7463932037354	22.336763381958	22.2864780426025	22.1459541320801	21.454080581665	22.385274887085	22.4561405181885	21.8914756774902			0.113020325967442	1	0.0821542739868164	0.222279135656014	B1AUN2	B1AUN2;B1AUN3;Q3UKV0	B1AUN2_MOUSE	Eif2b3	MCG14442
